order,Kecamatan,Latitude,Longitude
40442,Sukasari,-6.870580235,107.5759782
40443,Sukasari,-6.870549642,107.5759862
40444,Sukasari,-6.870490444,107.5760017
40445,Sukasari,-6.870409427,107.5760054
40446,Sukasari,-6.870374449,107.576007
40447,Sukasari,-6.870285957,107.5760113
40448,Sukasari,-6.87018797,107.5760024
40449,Sukasari,-6.870117565,107.5759781
40450,Sukasari,-6.870054467,107.5759287
40451,Sukasari,-6.869972396,107.5758505
40452,Sukasari,-6.869947465,107.5758365
40453,Sukasari,-6.869930408,107.5758165
40454,Sukasari,-6.869853789,107.5757652
40455,Sukasari,-6.869774733,107.5757286
40456,Sukasari,-6.8697112,107.5757343
40457,Sukasari,-6.869646508,107.5757591
40458,Sukasari,-6.869587536,107.5757976
40459,Sukasari,-6.869579322,107.575803
40460,Sukasari,-6.869520632,107.5758492
40461,Sukasari,-6.869461661,107.5758956
40462,Sukasari,-6.869329507,107.5760157
40463,Sukasari,-6.869154019,107.5761906
40464,Sukasari,-6.869060675,107.5763071
40465,Sukasari,-6.869038473,107.5763348
40466,Sukasari,-6.8690042,107.5763753
40467,Sukasari,-6.86897711,107.5764074
40468,Sukasari,-6.868890597,107.5764883
40469,Sukasari,-6.86880535,107.576556
40470,Sukasari,-6.868691346,107.5766355
40471,Sukasari,-6.868571378,107.5767127
40472,Sukasari,-6.868517427,107.5767411
40473,Sukasari,-6.868470692,107.5767614
40474,Sukasari,-6.868457579,107.5767644
40475,Sukasari,-6.868410841,107.5767752
40476,Sukasari,-6.868353746,107.576774
40477,Sukasari,-6.868336726,107.5767736
40478,Sukasari,-6.868261571,107.5767433
40479,Sukasari,-6.868219883,107.5767143
40480,Sukasari,-6.868169993,107.5766543
40481,Sukasari,-6.868139606,107.5766081
40482,Sukasari,-6.868112812,107.5765248
40483,Sukasari,-6.868070613,107.5764431
40484,Sukasari,-6.868032311,107.5763576
40485,Sukasari,-6.868029331,107.5761908
40486,Sukasari,-6.868011015,107.5759929
40487,Sukasari,-6.867930389,107.5758489
40488,Sukasari,-6.867791559,107.5757163
40489,Sukasari,-6.867667857,107.5756536
40490,Sukasari,-6.867520482,107.5756683
40491,Sukasari,-6.867446503,107.57573
40492,Sukasari,-6.867352726,107.5758691
40493,Sukasari,-6.867317133,107.5760008
40494,Sukasari,-6.867308212,107.5762179
40495,Sukasari,-6.867326675,107.5763887
40496,Sukasari,-6.86733736,107.5766234
40497,Sukasari,-6.867326498,107.5766425
40498,Sukasari,-6.867317784,107.5767065
40499,Sukasari,-6.867300471,107.5767581
40500,Sukasari,-6.867274291,107.5767909
40501,Sukasari,-6.867228129,107.5768345
40502,Sukasari,-6.867156674,107.576881
40503,Sukasari,-6.867102213,107.5769062
40504,Sukasari,-6.867097559,107.5769074
40505,Sukasari,-6.867057915,107.5769179
40506,Sukasari,-6.867001158,107.5769122
40507,Sukasari,-6.86695043,107.576897
40508,Sukasari,-6.866898952,107.5768729
40509,Sukasari,-6.866839078,107.5768463
40510,Sukasari,-6.866810249,107.5768278
40511,Sukasari,-6.866753054,107.5768068
40512,Sukasari,-6.866672526,107.5767707
40513,Sukasari,-6.866640315,107.576754
40514,Sukasari,-6.866637583,107.5767526
40515,Sukasari,-6.866597441,107.5767318
40516,Sukasari,-6.86652476,107.5766859
40517,Sukasari,-6.866493059,107.5766679
40518,Sukasari,-6.866469753,107.5766547
40519,Sukasari,-6.866430672,107.5766222
40520,Sukasari,-6.866404555,107.5765848
40521,Sukasari,-6.866371283,107.576547
40522,Sukasari,-6.866349372,107.5765086
40523,Sukasari,-6.866328609,107.5764791
40524,Sukasari,-6.866315581,107.5764563
40525,Sukasari,-6.86630252,107.5764395
40526,Sukasari,-6.866270303,107.576428
40527,Sukasari,-6.866258412,107.576416
40528,Sukasari,-6.866248312,107.5764045
40529,Sukasari,-6.866232838,107.5763919
40530,Sukasari,-6.866209557,107.5763858
40531,Sukasari,-6.866177253,107.5763904
40532,Sukasari,-6.866146054,107.5764118
40533,Sukasari,-6.866136653,107.5764228
40534,Sukasari,-6.866120187,107.5764421
40535,Sukasari,-6.866097871,107.5764791
40536,Sukasari,-6.866070828,107.5765059
40537,Sukasari,-6.866046844,107.5765195
40538,Sukasari,-6.866025235,107.5765361
40539,Sukasari,-6.865928126,107.5765864
40540,Sukasari,-6.865885024,107.5765982
40541,Sukasari,-6.865846112,107.5766087
40542,Sukasari,-6.865825767,107.5766128
40543,Sukasari,-6.86580661,107.5766186
40544,Sukasari,-6.865791039,107.5766234
40545,Sukasari,-6.865753939,107.5766352
40546,Sukasari,-6.865690402,107.5766629
40547,Sukasari,-6.865647804,107.576692
40548,Sukasari,-6.865605776,107.5767265
40549,Sukasari,-6.865552872,107.5767824
40550,Sukasari,-6.865511302,107.5768426
40551,Sukasari,-6.865479952,107.576892
40552,Sukasari,-6.865461712,107.5769439
40553,Sukasari,-6.865461605,107.5769452
40554,Sukasari,-6.865454708,107.5770289
40555,Sukasari,-6.86545507,107.5770508
40556,Sukasari,-6.865456061,107.5771108
40557,Sukasari,-6.865450452,107.5771533
40558,Sukasari,-6.865437717,107.5771873
40559,Sukasari,-6.865422047,107.5772111
40560,Sukasari,-6.865395378,107.5772425
40561,Sukasari,-6.865367905,107.5772748
40562,Sukasari,-6.865341983,107.5773154
40563,Sukasari,-6.865335428,107.5773281
40564,Sukasari,-6.865326882,107.5773446
40565,Sukasari,-6.865314088,107.5773894
40566,Sukasari,-6.865321576,107.5774421
40567,Sukasari,-6.865339768,107.577505
40568,Sukasari,-6.865354991,107.5775642
40569,Sukasari,-6.865373353,107.5776351
40570,Sukasari,-6.865374745,107.5776702
40571,Sukasari,-6.865366232,107.5776971
40572,Sukasari,-6.865352947,107.5777221
40573,Sukasari,-6.865334911,107.5777412
40574,Sukasari,-6.865313375,107.5777443
40575,Sukasari,-6.865278671,107.5777504
40576,Sukasari,-6.865248787,107.5777497
40577,Sukasari,-6.86523323,107.5777526
40578,Sukasari,-6.865218851,107.5777585
40579,Sukasari,-6.865204891,107.577769
40580,Sukasari,-6.865203846,107.5777698
40581,Sukasari,-6.865177468,107.577784
40582,Sukasari,-6.865130204,107.5777996
40583,Sukasari,-6.865073296,107.5778139
40584,Sukasari,-6.865031557,107.5778212
40585,Sukasari,-6.865023038,107.5778226
40586,Sukasari,-6.864985648,107.5778183
40587,Sukasari,-6.8649388,107.5778138
40588,Sukasari,-6.864908903,107.5778154
40589,Sukasari,-6.864885693,107.5778277
40590,Sukasari,-6.864871901,107.5778311
40591,Sukasari,-6.864835921,107.5778345
40592,Sukasari,-6.864788664,107.5778363
40593,Sukasari,-6.864759583,107.5778371
40594,Sukasari,-6.864746766,107.5778375
40595,Sukasari,-6.864730421,107.5778408
40596,Sukasari,-6.864716682,107.5778474
40597,Sukasari,-6.86467251,107.5778839
40598,Sukasari,-6.864651538,107.577907
40599,Sukasari,-6.864632188,107.5779417
40600,Sukasari,-6.864606272,107.5779878
40601,Sukasari,-6.864579415,107.5780355
40602,Sukasari,-6.864549019,107.5780742
40603,Sukasari,-6.864525275,107.5780989
40604,Sukasari,-6.864502123,107.5781245
40605,Sukasari,-6.864482545,107.5781525
40606,Sukasari,-6.864453961,107.578188
40607,Sukasari,-6.864433442,107.578224
40608,Sukasari,-6.864416561,107.5782509
40609,Sukasari,-6.864401165,107.5782792
40610,Sukasari,-6.864388391,107.5783057
40611,Sukasari,-6.864381518,107.57832
40612,Sukasari,-6.86436274,107.578366
40613,Sukasari,-6.864343095,107.5784066
40614,Sukasari,-6.864322261,107.5784456
40615,Sukasari,-6.864312812,107.57848
40616,Sukasari,-6.864308452,107.5785125
40617,Sukasari,-6.864307435,107.5785263
40618,Sukasari,-6.864305551,107.5785517
40619,Sukasari,-6.864300571,107.5785885
40620,Sukasari,-6.864296643,107.5787029
40621,Sukasari,-6.864295964,107.5787227
40622,Sukasari,-6.864301597,107.5787867
40623,Sukasari,-6.864294513,107.5788259
40624,Sukasari,-6.864285492,107.5789217
40625,Sukasari,-6.864272977,107.5789773
40626,Sukasari,-6.864264181,107.5790163
40627,Sukasari,-6.86422463,107.5791046
40628,Sukasari,-6.864222797,107.5791087
40629,Sukasari,-6.864167853,107.5791881
40630,Sukasari,-6.86412303,107.5792531
40631,Sukasari,-6.864084809,107.579291
40632,Sukasari,-6.864016295,107.5793595
40633,Sukasari,-6.863994722,107.5793694
40634,Sukasari,-6.863958752,107.5793886
40635,Sukasari,-6.863881281,107.5794137
40636,Sukasari,-6.863803123,107.5794328
40637,Sukasari,-6.863783917,107.5794379
40638,Sukasari,-6.863654816,107.5794699
40639,Sukasari,-6.863560698,107.5795225
40640,Sukasari,-6.863508852,107.5795595
40641,Sukasari,-6.863481398,107.579596
40642,Sukasari,-6.863467396,107.579633
40643,Sukasari,-6.863462504,107.5796459
40644,Sukasari,-6.863455164,107.5796984
40645,Sukasari,-6.863456274,107.5797997
40646,Sukasari,-6.863492385,107.5799033
40647,Sukasari,-6.863442143,107.5799929
40648,Sukasari,-6.863439047,107.5799985
40649,Sukasari,-6.863280052,107.580286
40650,Sukasari,-6.863261803,107.5803111
40651,Sukasari,-6.863076927,107.5805657
40652,Sukasari,-6.862984573,107.580611
40653,Sukasari,-6.86292614,107.5806359
40654,Sukasari,-6.862858034,107.5806649
40655,Sukasari,-6.862763913,107.5807097
40656,Sukasari,-6.862713483,107.5807337
40657,Sukasari,-6.862641626,107.580757
40658,Sukasari,-6.862533889,107.580783
40659,Sukasari,-6.862518872,107.5807856
40660,Sukasari,-6.862457065,107.5807962
40661,Sukasari,-6.862358036,107.5808036
40662,Sukasari,-6.862266975,107.5808127
40663,Sukasari,-6.862208753,107.5808186
40664,Sukasari,-6.862122066,107.5808474
40665,Sukasari,-6.862064931,107.5808853
40666,Sukasari,-6.86202013,107.580946
40667,Sukasari,-6.861998905,107.5809952
40668,Sukasari,-6.861976098,107.581048
40669,Sukasari,-6.861956168,107.5811086
40670,Sukasari,-6.861916798,107.5812197
40671,Sukasari,-6.861896364,107.5812476
40672,Sukasari,-6.861879221,107.5812711
40673,Sukasari,-6.861822288,107.5813203
40674,Sukasari,-6.861764781,107.581343
40675,Sukasari,-6.861752423,107.5813452
40676,Sukasari,-6.861745034,107.5813465
40677,Sukasari,-6.861685801,107.5813569
40678,Sukasari,-6.86159325,107.58136
40679,Sukasari,-6.861552326,107.581367
40680,Sukasari,-6.861543147,107.5813727
40681,Sukasari,-6.861504822,107.5813969
40682,Sukasari,-6.861469536,107.5814225
40683,Sukasari,-6.861431163,107.5814883
40684,Sukasari,-6.861393965,107.5815386
40685,Sukasari,-6.861357164,107.5815884
40686,Sukasari,-6.861314829,107.5816456
40687,Sukasari,-6.861221606,107.5817736
40688,Sukasari,-6.861179629,107.581843
40689,Sukasari,-6.86114939,107.5818636
40690,Sukasari,-6.86112529,107.5818762
40691,Sukasari,-6.861085369,107.581897
40692,Sukasari,-6.861040587,107.5819542
40693,Sukasari,-6.861034108,107.5819644
40694,Sukasari,-6.861017436,107.5819907
40695,Sukasari,-6.861005705,107.582038
40696,Sukasari,-6.860999032,107.582074
40697,Sukasari,-6.860978369,107.5821857
40698,Sukasari,-6.860945199,107.5822842
40699,Sukasari,-6.860942747,107.5822955
40700,Sukasari,-6.860869008,107.5824715
40701,Sukasari,-6.86084024,107.5825273
40702,Sukasari,-6.860803317,107.5825902
40703,Sukasari,-6.860731186,107.5826645
40704,Sukasari,-6.860676397,107.5827152
40705,Sukasari,-6.860642802,107.582754
40706,Sukasari,-6.86057823,107.5828287
40707,Sukasari,-6.860501675,107.5829252
40708,Sukasari,-6.860452563,107.5829874
40709,Sukasari,-6.860436461,107.5830168
40710,Sukasari,-6.860428656,107.5830311
40711,Sukasari,-6.860416982,107.5830676
40712,Sukasari,-6.860404406,107.5831386
40713,Sukasari,-6.860364255,107.5832683
40714,Sukasari,-6.860339581,107.5833213
40715,Sukasari,-6.860316446,107.5833649
40716,Sukasari,-6.860278663,107.5834212
40717,Sukasari,-6.860248371,107.5834672
40718,Sukasari,-6.860227888,107.5835074
40719,Sukasari,-6.860187093,107.5835493
40720,Sukasari,-6.860156002,107.5835698
40721,Sukasari,-6.860135302,107.5835868
40722,Sukasari,-6.860117708,107.5836066
40723,Sukasari,-6.860098509,107.5836354
40724,Sukasari,-6.860096745,107.583638
40725,Sukasari,-6.860091249,107.5836448
40726,Sukasari,-6.860088066,107.5836486
40727,Sukasari,-6.86008479,107.5836514
40728,Sukasari,-6.8600831,107.5836529
40729,Sukasari,-6.860043471,107.5836867
40730,Sukasari,-6.860033475,107.5836939
40731,Sukasari,-6.859962575,107.5837449
40732,Sukasari,-6.859908241,107.5837841
40733,Sukasari,-6.859832052,107.5838356
40734,Sukasari,-6.859796386,107.5838535
40735,Sukasari,-6.859765302,107.583873
40736,Sukasari,-6.859764391,107.5838737
40737,Sukasari,-6.859748063,107.5838857
40738,Sukasari,-6.859734624,107.5838983
40739,Sukasari,-6.859723049,107.5839091
40740,Sukasari,-6.859706328,107.5839347
40741,Sukasari,-6.859692984,107.5839626
40742,Sukasari,-6.859683526,107.5839922
40743,Sukasari,-6.859672452,107.5840498
40744,Sukasari,-6.859662842,107.5841109
40745,Sukasari,-6.859660471,107.5841327
40746,Sukasari,-6.859658449,107.5841513
40747,Sukasari,-6.859659145,107.5841787
40748,Sukasari,-6.859659731,107.5842018
40749,Sukasari,-6.859664713,107.5842416
40750,Sukasari,-6.859672765,107.5842886
40751,Sukasari,-6.859675139,107.5843025
40752,Sukasari,-6.859676425,107.5843121
40753,Sukasari,-6.859678715,107.5843292
40754,Sukasari,-6.859679518,107.5843352
40755,Sukasari,-6.859682975,107.584361
40756,Sukasari,-6.859685263,107.5843758
40757,Sukasari,-6.859689678,107.5843884
40758,Sukasari,-6.859694673,107.584398
40759,Sukasari,-6.859700546,107.5844092
40760,Sukasari,-6.859702739,107.584414
40761,Sukasari,-6.859709711,107.5844291
40762,Sukasari,-6.859713071,107.5844457
40763,Sukasari,-6.859712263,107.5844729
40764,Sukasari,-6.859711328,107.5844816
40765,Sukasari,-6.859710014,107.5844884
40766,Sukasari,-6.859693995,107.5845331
40767,Sukasari,-6.859675099,107.5845868
40768,Sukasari,-6.859657607,107.5846397
40769,Sukasari,-6.859644668,107.5846946
40770,Sukasari,-6.859638976,107.5847229
40771,Sukasari,-6.859635462,107.584732
40772,Sukasari,-6.859627841,107.5847518
40773,Sukasari,-6.859615483,107.5847793
40774,Sukasari,-6.859609799,107.5848079
40775,Sukasari,-6.859609689,107.5848416
40776,Sukasari,-6.859610851,107.5848492
40777,Sukasari,-6.859613512,107.5848666
40778,Sukasari,-6.859626403,107.5849012
40779,Sukasari,-6.859637014,107.5849213
40780,Sukasari,-6.859651308,107.5849484
40781,Sukasari,-6.859658272,107.584962
40782,Sukasari,-6.859666858,107.5849789
40783,Sukasari,-6.859677204,107.5850027
40784,Sukasari,-6.859689067,107.5850334
40785,Sukasari,-6.859707118,107.5850594
40786,Sukasari,-6.859740755,107.5850912
40787,Sukasari,-6.859744559,107.5850958
40788,Sukasari,-6.859772231,107.5851296
40789,Sukasari,-6.859797657,107.5851774
40790,Sukasari,-6.85980668,107.5852118
40791,Sukasari,-6.859805866,107.5852455
40792,Sukasari,-6.859796922,107.5852852
40793,Sukasari,-6.859794728,107.5852898
40794,Sukasari,-6.859777069,107.5853269
40795,Sukasari,-6.859762237,107.585353
40796,Sukasari,-6.859740156,107.585392
40797,Sukasari,-6.859739078,107.5853939
40798,Sukasari,-6.859705774,107.5854463
40799,Sukasari,-6.85969887,107.585459
40800,Sukasari,-6.85967641,107.5855004
40801,Sukasari,-6.859661682,107.5855386
40802,Sukasari,-6.859658971,107.5855568
40803,Sukasari,-6.859656281,107.5855749
40804,Sukasari,-6.85965408,107.585606
40805,Sukasari,-6.859651926,107.5856535
40806,Sukasari,-6.859648812,107.5857099
40807,Sukasari,-6.85964454,107.5857351
40808,Sukasari,-6.859638638,107.5857699
40809,Sukasari,-6.859623681,107.5858294
40810,Sukasari,-6.859623323,107.5858309
40811,Sukasari,-6.859621183,107.5858394
40812,Sukasari,-6.859610405,107.5859093
40813,Sukasari,-6.859605545,107.5859642
40814,Sukasari,-6.859605738,107.5860183
40815,Sukasari,-6.859604757,107.5860443
40816,Sukasari,-6.859604046,107.5860549
40817,Sukasari,-6.859602025,107.586085
40818,Sukasari,-6.859604057,107.5860961
40819,Sukasari,-6.859606573,107.5861098
40820,Sukasari,-6.859612941,107.5861287
40821,Sukasari,-6.859632661,107.5861854
40822,Sukasari,-6.859647648,107.5862201
40823,Sukasari,-6.859662395,107.5862671
40824,Sukasari,-6.85966691,107.5862863
40825,Sukasari,-6.859677558,107.5863127
40826,Sukasari,-6.859687615,107.5863397
40827,Sukasari,-6.859688439,107.5863463
40828,Sukasari,-6.859690561,107.5863632
40829,Sukasari,-6.859688317,107.586369
40830,Sukasari,-6.859684998,107.5863776
40831,Sukasari,-6.859631428,107.5864259
40832,Sukasari,-6.8596222,107.5864324
40833,Sukasari,-6.85958755,107.5864567
40834,Sukasari,-6.859569553,107.5864659
40835,Sukasari,-6.859542914,107.5864756
40836,Sukasari,-6.859527318,107.5864837
40837,Sukasari,-6.8595129,107.5864916
40838,Sukasari,-6.859506697,107.5864951
40839,Sukasari,-6.859486089,107.586504
40840,Sukasari,-6.859472621,107.5865079
40841,Sukasari,-6.859461606,107.5865093
40842,Sukasari,-6.859460766,107.5865094
40843,Sukasari,-6.859458786,107.5865095
40844,Sukasari,-6.859438314,107.5865105
40845,Sukasari,-6.859433449,107.5865107
40846,Sukasari,-6.859413292,107.5865109
40847,Sukasari,-6.859396386,107.5865111
40848,Sukasari,-6.859386784,107.5865121
40849,Sukasari,-6.859366258,107.5865142
40850,Sukasari,-6.859353687,107.5865177
40851,Sukasari,-6.859351691,107.5865182
40852,Sukasari,-6.859340629,107.586521
40853,Sukasari,-6.859330172,107.5865245
40854,Sukasari,-6.859319307,107.5865317
40855,Sukasari,-6.859311228,107.586545
40856,Sukasari,-6.859301833,107.5865662
40857,Sukasari,-6.859299646,107.5865782
40858,Sukasari,-6.859295917,107.5865986
40859,Sukasari,-6.859293461,107.5866121
40860,Sukasari,-6.859288248,107.586642
40861,Sukasari,-6.859286648,107.5866483
40862,Sukasari,-6.859276164,107.5866892
40863,Sukasari,-6.859275948,107.5866924
40864,Sukasari,-6.859274064,107.58672
40865,Sukasari,-6.859273338,107.5867625
40866,Sukasari,-6.859274097,107.5867732
40867,Sukasari,-6.859275576,107.5867938
40868,Sukasari,-6.859277759,107.5868243
40869,Sukasari,-6.859277867,107.5868259
40870,Sukasari,-6.859284742,107.5868782
40871,Sukasari,-6.85928473,107.5868826
40872,Sukasari,-6.859284757,107.5868826
40873,Sukasari,-6.859287414,107.5869137
40874,Sukasari,-6.859284616,107.5869213
40875,Sukasari,-6.859284612,107.5869228
40876,Sukasari,-6.85928459,107.58693
40877,Sukasari,-6.859271719,107.5869705
40878,Sukasari,-6.859268867,107.586976
40879,Sukasari,-6.859267942,107.5869778
40880,Sukasari,-6.85923667,107.5870382
40881,Sukasari,-6.859213326,107.587069
40882,Sukasari,-6.85918969,107.5871001
40883,Sukasari,-6.859185693,107.5871061
40884,Sukasari,-6.859153531,107.5871386
40885,Sukasari,-6.859121426,107.587163
40886,Sukasari,-6.859067406,107.5871926
40887,Sukasari,-6.85902996,107.5872135
40888,Sukasari,-6.859010174,107.5872246
40889,Sukasari,-6.858973934,107.5872533
40890,Sukasari,-6.858935175,107.5872885
40891,Sukasari,-6.858906583,107.5873134
40892,Sukasari,-6.858882014,107.5873329
40893,Sukasari,-6.858858373,107.5873498
40894,Sukasari,-6.858776008,107.5873903
40895,Sukasari,-6.858739308,107.5874114
40896,Sukasari,-6.858735342,107.5874137
40897,Sukasari,-6.858716958,107.5874243
40898,Sukasari,-6.858674322,107.5874441
40899,Sukasari,-6.858636499,107.5874648
40900,Sukasari,-6.85861408,107.5874812
40901,Sukasari,-6.858612447,107.5874824
40902,Sukasari,-6.858574582,107.5875177
40903,Sukasari,-6.858536824,107.5875515
40904,Sukasari,-6.858508202,107.5875817
40905,Sukasari,-6.85850006,107.5875902
40906,Sukasari,-6.858498006,107.5875925
40907,Sukasari,-6.858448064,107.5876485
40908,Sukasari,-6.858419414,107.5876858
40909,Sukasari,-6.858393266,107.5877244
40910,Sukasari,-6.85839161,107.5877268
40911,Sukasari,-6.858357507,107.587777
40912,Sukasari,-6.858333796,107.5878269
40913,Sukasari,-6.858325776,107.5878463
40914,Sukasari,-6.858321956,107.5878556
40915,Sukasari,-6.858313969,107.5879005
40916,Sukasari,-6.858311589,107.5879616
40917,Sukasari,-6.858311775,107.5879809
40918,Sukasari,-6.858311913,107.5879953
40919,Sukasari,-6.858312082,107.5880226
40920,Sukasari,-6.858268335,107.5880709
40921,Sukasari,-6.858263727,107.5880963
40922,Sukasari,-6.858263138,107.5880995
40923,Sukasari,-6.858249488,107.5881237
40924,Sukasari,-6.858228885,107.588157
40925,Sukasari,-6.85821695,107.5881841
40926,Sukasari,-6.858210724,107.5881983
40927,Sukasari,-6.858196194,107.5882399
40928,Sukasari,-6.858191029,107.5882511
40929,Sukasari,-6.858180613,107.5882737
40930,Sukasari,-6.858158458,107.5882947
40931,Sukasari,-6.858129176,107.5883118
40932,Sukasari,-6.858098936,107.5883255
40933,Sukasari,-6.858091168,107.588329
40934,Sukasari,-6.858085738,107.5883314
40935,Sukasari,-6.858036038,107.5883475
40936,Sukasari,-6.858004191,107.5883578
40937,Sukasari,-6.857994319,107.588361
40938,Sukasari,-6.857982074,107.588365
40939,Sukasari,-6.857920993,107.5883758
40940,Sukasari,-6.857909737,107.5883777
40941,Sukasari,-6.857851281,107.5883854
40942,Sukasari,-6.857845945,107.5883861
40943,Sukasari,-6.857802772,107.5883922
40944,Sukasari,-6.857786472,107.5883944
40945,Sukasari,-6.857761802,107.5883953
40946,Sukasari,-6.857743855,107.588396
40947,Sukasari,-6.857689564,107.588402
40948,Sukasari,-6.857664206,107.5884068
40949,Sukasari,-6.857661828,107.5884071
40950,Sukasari,-6.857656468,107.5884083
40951,Sukasari,-6.857655487,107.5884085
40952,Sukasari,-6.857634075,107.5884135
40953,Sukasari,-6.857628425,107.5884148
40954,Sukasari,-6.857616401,107.5884177
40955,Sukasari,-6.857609638,107.5884192
40956,Sukasari,-6.85757549,107.5884289
40957,Sukasari,-6.857542977,107.5884419
40958,Sukasari,-6.857536062,107.588447
40959,Sukasari,-6.857504978,107.5884701
40960,Sukasari,-6.857470303,107.5884936
40961,Sukasari,-6.85743478,107.5885151
40962,Sukasari,-6.857398646,107.5885409
40963,Sukasari,-6.857380577,107.5885601
40964,Sukasari,-6.857363377,107.5885857
40965,Sukasari,-6.857347627,107.5886139
40966,Sukasari,-6.857336958,107.5886484
40967,Sukasari,-6.857331727,107.5886679
40968,Sukasari,-6.85733122,107.5886698
40969,Sukasari,-6.857320532,107.5887097
40970,Sukasari,-6.857310835,107.5887501
40971,Sukasari,-6.857308105,107.5887854
40972,Sukasari,-6.857305798,107.588811
40973,Sukasari,-6.857301837,107.5888818
40974,Sukasari,-6.857292263,107.5889561
40975,Sukasari,-6.857276607,107.5890106
40976,Sukasari,-6.857259396,107.5890426
40977,Sukasari,-6.857255246,107.5890504
40978,Sukasari,-6.857218632,107.5890924
40979,Sukasari,-6.857215949,107.5890955
40980,Sukasari,-6.857214289,107.5890974
40981,Sukasari,-6.857175097,107.5891423
40982,Sukasari,-6.857160042,107.589155
40983,Sukasari,-6.857154672,107.5891595
40984,Sukasari,-6.857129805,107.5891639
40985,Sukasari,-6.85711948,107.5891641
40986,Sukasari,-6.857111575,107.5891643
40987,Sukasari,-6.857088931,107.5891639
40988,Sukasari,-6.857045848,107.5891595
40989,Sukasari,-6.857011152,107.5891585
40990,Sukasari,-6.856999243,107.589159
40991,Sukasari,-6.856969427,107.5891603
40992,Sukasari,-6.856953088,107.5891622
40993,Sukasari,-6.856930263,107.5891649
40994,Sukasari,-6.85690733,107.5891703
40995,Sukasari,-6.85689444,107.5891733
40996,Sukasari,-6.856842415,107.58919
40997,Sukasari,-6.856801542,107.5891964
40998,Sukasari,-6.856789675,107.5891982
40999,Sukasari,-6.856779531,107.5891988
41000,Sukasari,-6.856762331,107.5891998
41001,Sukasari,-6.856757214,107.5892001
41002,Sukasari,-6.856706887,107.5892
41003,Sukasari,-6.85667083,107.5891965
41004,Sukasari,-6.856623302,107.5891886
41005,Sukasari,-6.856567724,107.5891804
41006,Sukasari,-6.856524045,107.5891759
41007,Sukasari,-6.856519243,107.5891762
41008,Sukasari,-6.856486439,107.5891782
41009,Sukasari,-6.856453397,107.5891837
41010,Sukasari,-6.856452495,107.5891838
41011,Sukasari,-6.856434566,107.5891875
41012,Sukasari,-6.85637028,107.5892004
41013,Sukasari,-6.856348518,107.5892048
41014,Sukasari,-6.856307254,107.5892133
41015,Sukasari,-6.856271766,107.58922
41016,Sukasari,-6.856233688,107.5892342
41017,Sukasari,-6.856184291,107.5892461
41018,Sukasari,-6.856179731,107.5892472
41019,Sukasari,-6.856138533,107.589257
41020,Sukasari,-6.856101441,107.5892594
41021,Sukasari,-6.856070499,107.5892609
41022,Sukasari,-6.856067144,107.5892611
41023,Sukasari,-6.856036835,107.5892629
41024,Sukasari,-6.856017854,107.5892651
41025,Sukasari,-6.855992533,107.5892716
41026,Sukasari,-6.855984766,107.5892737
41027,Sukasari,-6.855968433,107.5892781
41028,Sukasari,-6.855931926,107.589281
41029,Sukasari,-6.855906298,107.5892792
41030,Sukasari,-6.855900892,107.5892784
41031,Sukasari,-6.855866875,107.5892731
41032,Sukasari,-6.855836194,107.5892688
41033,Sukasari,-6.85583136,107.5892681
41034,Sukasari,-6.855804693,107.5892673
41035,Sukasari,-6.855799166,107.5892671
41036,Sukasari,-6.855750476,107.5892702
41037,Sukasari,-6.855697963,107.5892818
41038,Sukasari,-6.855690402,107.5892845
41039,Sukasari,-6.855688056,107.5892853
41040,Sukasari,-6.855662608,107.5892942
41041,Sukasari,-6.855653417,107.5892974
41042,Sukasari,-6.855625155,107.5893048
41043,Sukasari,-6.855569122,107.5893121
41044,Sukasari,-6.855551364,107.5893138
41045,Sukasari,-6.855530284,107.5893147
41046,Sukasari,-6.855514286,107.5893154
41047,Sukasari,-6.855475935,107.589315
41048,Sukasari,-6.855406774,107.5893068
41049,Sukasari,-6.855401474,107.5893058
41050,Sukasari,-6.855307957,107.589288
41051,Sukasari,-6.855224863,107.5892727
41052,Sukasari,-6.855182731,107.5892662
41053,Sukasari,-6.855164151,107.5892646
41054,Sukasari,-6.855155743,107.5892631
41055,Sukasari,-6.855132649,107.5892591
41056,Sukasari,-6.855120633,107.589257
41057,Sukasari,-6.855103808,107.5892533
41058,Sukasari,-6.855088724,107.5892485
41059,Sukasari,-6.855085913,107.5892475
41060,Sukasari,-6.855074546,107.5892434
41061,Sukasari,-6.855053479,107.5892319
41062,Sukasari,-6.85504218,107.5892242
41063,Sukasari,-6.855030418,107.589215
41064,Sukasari,-6.855005839,107.5891896
41065,Sukasari,-6.855005505,107.5891892
41066,Sukasari,-6.855003931,107.5891871
41067,Sukasari,-6.854973222,107.5891466
41068,Sukasari,-6.854947659,107.5891096
41069,Sukasari,-6.854933479,107.5890891
41070,Sukasari,-6.854914921,107.5890649
41071,Sukasari,-6.85490384,107.5890436
41072,Sukasari,-6.854900825,107.5890345
41073,Sukasari,-6.854899012,107.5890172
41074,Sukasari,-6.854905586,107.5889887
41075,Sukasari,-6.854905841,107.5889876
41076,Sukasari,-6.85490829,107.58898
41077,Sukasari,-6.854908291,107.5889663
41078,Sukasari,-6.854927694,107.5888947
41079,Sukasari,-6.854932072,107.5888525
41080,Sukasari,-6.854928914,107.5888482
